ticker,price,market_cap,sector,final_score,recommendation,piotroski,altman_z,beneish_m,magic_rank,growth_score,upside,risk_flags
VRSN,240.68499755859375,22309181440,Technology,48.81921001175882,HOLD,8.0,-19.781891391871653,-1.2683197466188205,7.406585263693575,2.0,14.672706151038334,"ACCOUNTING_RISK, BANKRUPTCY_RISK"
WY,23.725000381469727,17102427136,Real Estate,48.80159685473852,HOLD,4.0,3.1421162189632255,-2.5743931331286363,2.0674650940359283,1.0,30.663854590334882,
KEY,19.104999542236328,20817715200,Financial Services,48.666666666666664,HOLD,7.0,0.40484326078006283,-2.4274182636865507,0.0,4.0,25.621568045275595,BANKRUPTCY_RISK
NI,47.6349983215332,22794928128,Utilities,48.59278071964005,HOLD,6.0,1.114815117768515,-2.3186430207377726,3.8636185254923223,6.0,2.8655436686553917,
LNT,73.08999633789062,18794422272,Utilities,48.56645123623538,HOLD,7.0,1.8677269539853163,-2.376315808821807,3.1432814229644057,6.0,2.6132217236399136,
CME,310.8900146484375,111768821760,Financial Services,48.555041861433274,HOLD,5.0,1.1510391460263265,-2.5518204543593317,6.093165475993063,6.0,0.03537757611381449,
MET,69.37000274658203,45707317248,Financial Services,48.550607962968435,HOLD,4.0,0.31237040129434146,-1.9813919570651692,5.191970648150882,3.0,32.62216571633765,BANKRUPTCY_RISK
BG,124.38999938964844,24070594560,Consumer Defensive,48.54884428740621,HOLD,3.0,3.5260220974806216,-2.3925894859740167,3.7694174657231736,5.5,4.5100093559598635,
AEE,112.40499877929688,31071496192,Utilities,48.52355813158036,HOLD,6.0,1.437635113564816,-2.300620033173882,3.662650352768359,6.0,3.1982574260436403,
CVX,197.7449951171875,395362172928,Energy,48.482400040781556,HOLD,6.0,5.754370154187093,-2.970054466252509,4.2412000203907745,5.0,-6.950868773716347,
TECH,49.9900016784668,7821100544,Healthcare,48.398896939237645,HOLD,5.0,15.599160246880672,-3.0486884810046027,1.7827818029521556,0.5,51.030200970210494,
ELV,294.3599853515625,64966623232,Healthcare,48.27366980275167,HOLD,4.0,2.27892864523504,-2.0400237490702726,6.303501568042504,0.5,31.641533932405157,
EL,90.01010131835938,32577136640,Consumer Defensive,48.20888000286607,HOLD,5.0,4.355266370468364,-3.308369909891548,0.0,2.0,18.875546669532735,
CRL,154.72500610351562,7616771584,Healthcare,48.13801980616111,HOLD,6.0,2.979908113014231,-3.1649648383355995,0.06900990308055155,1.0,27.32266422933676,
CMS,78.2249984741211,23969773568,Utilities,47.910245860641666,HOLD,6.0,1.3637110707392497,-2.3825069857225367,3.8205741540328226,6.0,2.269097552576014,
PCAR,115.26000213623047,60614594560,Industrials,47.8145050779043,HOLD,4.0,7.792921999997166,-2.494184997117008,4.348690295655135,3.0,8.450457819927362,
DG,134.27499389648438,29556459520,Consumer Defensive,47.79570069047308,HOLD,5.0,2.307932298097043,-3.858909707354343,3.6256607523732063,3.5,11.711045852393326,
MCHP,64.22000122070312,34751721472,Technology,47.753009315542776,HOLD,3.0,6.534427238348769,-3.048889056672769,0.8765046577713876,2.0,40.14325488830101,
VST,162.43499755859375,55037120512,Utilities,47.5384894472576,HOLD,4.0,1.509353418333538,-2.6282241530749015,3.185911390295464,1.5,44.057625214413065,
VTR,87.55999755859375,41587953664,Real Estate,47.51681812929455,HOLD,6.0,3.104616415048959,-2.4531794794944894,1.6150773438615176,5.5,2.786663441571523,
IVZ,23.200000762939453,10293232640,Financial Services,47.5,HOLD,6.0,1.9425815130603357,-2.8753175126644352,0.0,2.5,29.310340575174116,
SYF,64.66999816894531,23292264448,Financial Services,47.0,HOLD,6.0,0.9123260597496341,-3.7350352669775084,0.0,4.0,39.16808805975538,BANKRUPTCY_RISK
USB,51.63999938964844,80225075200,Financial Services,47.0,HOLD,6.0,0.515370646246166,-3.3605911312075225,0.0,4.0,21.998452255266187,BANKRUPTCY_RISK
PSA,284.92498779296875,50006171648,Real Estate,46.98036363604794,HOLD,4.0,5.282005365872302,-3.7145049343937524,4.41882298627165,2.5,8.976050996837975,
SJM,105.7750015258789,11285593088,Consumer Defensive,46.833333333333336,HOLD,5.0,0.6847276129951837,-3.3560128752776865,0.0,4.5,22.90238536956599,BANKRUPTCY_RISK
CPB,21.475000381469727,6402433024,Consumer Defensive,46.47885198289531,HOLD,6.0,1.8567875203654802,-2.729797182115088,6.610497996854841,0.5,11.757855989185623,
EXR,139.74000549316406,30965745664,Real Estate,46.37755512094849,HOLD,7.0,2.458688557322218,-2.5497338770899205,3.4343428590585114,3.5,7.342202736164803,
CIEN,357.9100036621094,50631184384,Technology,46.37355699134709,HOLD,7.0,18.00273112171342,-2.939461146673842,1.6034451623402113,5.5,-5.004052269804003,
SO,98.83499908447266,110635032576,Utilities,46.34664336936219,HOLD,4.0,1.409060999832532,-2.5734271645078324,3.732940769970446,6.0,4.214095162754629,
ETR,106.03500366210938,48032776192,Utilities,46.30741225920778,HOLD,5.0,1.6481650607597875,-2.6252963163485554,3.7494899781830595,5.5,3.9750989695083256,
O,65.2300033569336,61049958400,Real Estate,46.227952836285155,HOLD,5.0,1.8357008306490519,-2.5199923306282974,2.07405626342288,6.5,4.246506976106066,
APO,103.41999816894531,60027301888,Financial Services,46.063628098234304,HOLD,5.0,-0.7107805490106146,-3.224798891768213,6.365147382450485,0.0,52.77509456332966,BANKRUPTCY_RISK
TSLA,400.2699890136719,1501985898496,Consumer Cyclical,45.94354204045855,HOLD,6.0,31.65949024224487,-2.691978012726979,1.5105557623089578,1.0,14.922430515840635,
ES,72.4749984741211,27214116864,Utilities,45.888912606277536,HOLD,6.0,0.8766008145548647,-2.706141297694232,4.072689058469791,5.5,6.243534489337954,BANKRUPTCY_RISK
SRE,96.20770263671875,62850969600,Utilities,45.818560358299294,HOLD,6.0,2.3901027636951584,-2.851663254140794,2.139117192802794,5.0,6.540325972693712,
HUM,171.72999572753906,20709945344,Healthcare,45.76822952785677,HOLD,4.0,2.9359240945339415,-2.119767291987598,4.902145511992914,0.5,15.297271837204274,
CFG,56.53499984741211,24281001984,Financial Services,45.666666666666664,HOLD,7.0,0.2908489394710486,-3.301000483590997,0.0,3.0,27.35473634797542,BANKRUPTCY_RISK
BXP,52.46500015258789,9289293824,Real Estate,45.55443575887588,HOLD,5.0,1.033770151297891,-2.788471904544232,3.1105512127712736,2.0,32.46926483916505,BANKRUPTCY_RISK
AWK,138.39999389648438,27016878080,Utilities,45.534847282754626,HOLD,7.0,1.302910424016575,-2.5630114137455617,4.036689241560417,5.0,0.7948021329671224,
ARE,48.525001525878906,8409400832,Real Estate,45.5,HOLD,6.0,0.15717885507757468,-2.8189217596309133,0.0,3.5,23.647600439541158,BANKRUPTCY_RISK
NWS,27.3700008392334,15124417536,Communication Services,45.47741521719754,HOLD,7.0,3.786418082090716,-2.4881547905669428,4.905374275265434,3.0,0.0,
CNP,44.08000183105469,28835518464,Utilities,45.242040612553076,HOLD,5.0,1.2305543319667096,-2.4720688627993015,3.4107985911421057,6.0,2.0871100969355383,
BK,116.44999694824219,81206304768,Financial Services,45.12165756184068,HOLD,5.0,0.5197012190459218,-2.4433310252323652,0.0,5.0,16.78832422850735,BANKRUPTCY_RISK
SNPS,426.625,81725153280,Technology,45.04276226078066,HOLD,3.0,5.577856937922799,-1.7079460600151886,2.021381130390332,2.0,26.57486082625256,ACCOUNTING_RISK
SBUX,99.2300033569336,113052737536,Consumer Cyclical,44.8367743494597,HOLD,5.0,2.1780156233450363,-2.766462493814569,4.613734708900859,5.5,0.7759715983246548,
AIG,77.21499633789062,41663365120,Financial Services,44.80611769603907,HOLD,5.0,1.2942016186086986,-2.4855820396667263,4.973956707368989,1.5,12.024870947967754,
NEE,92.80999755859375,193371668480,Utilities,44.552871970285786,HOLD,6.0,1.9291381776643308,-2.601357689711693,2.788502282700632,5.0,3.975867404884523,
WEC,117.88500213623047,38375264256,Utilities,44.384736910846826,HOLD,4.0,1.6540239039462132,-2.1475066228356794,3.515406690585749,6.0,5.1872568630086695,
STT,121.80999755859375,34023049216,Financial Services,44.371181544643946,HOLD,5.0,0.3852044286747829,-2.479678689964085,0.0,4.0,19.03784821131062,BANKRUPTCY_RISK
GS,800.4849853515625,240164749312,Financial Services,44.16666666666666,HOLD,4.0,0.44752841456481274,-2.0085378986866713,0.0,5.0,22.738092278957474,BANKRUPTCY_RISK
AMCR,40.900001525878906,18897670144,Consumer Cyclical,44.067579841053224,HOLD,4.0,1.2774130838164077,-1.2794080870060767,2.4504565871932784,2.5,32.02933492760936,ACCOUNTING_RISK
CHTR,216.35000610351562,27997718528,Communication Services,44.05583781930507,HOLD,6.0,0.3033827932775135,-2.674940756368982,7.217774844400917,2.0,8.620288130503232,BANKRUPTCY_RISK
EG,324.2149963378906,13095093248,Financial Services,44.04298485582768,HOLD,5.0,1.3751278074099877,-2.250733738077867,5.8150174360943145,0.5,12.579616650305722,
PNC,202.72500610351562,81964531712,Financial Services,44.0,HOLD,6.0,0.5273683250132742,-3.243709497273529,0.0,3.0,23.81304350378668,BANKRUPTCY_RISK
ADM,71.86499786376953,34581569536,Consumer Defensive,43.817271987898,HOLD,4.0,3.736991927191821,-2.9308115827819265,3.5753026606156717,5.0,-16.51012066578134,OVERVALUED_ANALYST
FIS,50.369998931884766,26084141056,Technology,43.56535082242394,HOLD,6.0,-1.1114943290099708,-2.790845291227405,3.532675411211971,0.5,36.986304274710314,BANKRUPTCY_RISK
GPC,105.05500030517578,14615473152,Consumer Cyclical,43.522876354537985,HOLD,6.0,1.9693413054106688,-2.6559262947926263,1.011438177268993,0.5,28.504116517858797,
UDR,35.86000061035156,13500897280,Real Estate,43.353797209740286,HOLD,8.0,0.8171059696105369,-3.6558530730587058,3.093473290457254,1.5,14.333517295492445,BANKRUPTCY_RISK
STZ,152.69500732421875,26583265280,Consumer Defensive,43.324173512078715,HOLD,6.0,3.825657103356285,-3.4328629511502733,0.8916401095851676,2.5,9.040893292908377,
ED,114.83499908447266,41490194432,Utilities,43.26274015746604,HOLD,5.0,1.8703298996102735,-2.5789679682210034,4.2147034120663545,5.5,-3.3395734010078497,
EXC,49.904998779296875,51047452672,Utilities,43.13504932295936,HOLD,6.0,1.0907292797540618,-2.5145784089020733,3.970438951142598,6.0,2.194171420674169,BANKRUPTCY_RISK
DTE,148.99000549316406,30960683008,Utilities,43.100037378704876,HOLD,5.0,1.304341523436583,-2.202904742144487,3.623218995012971,6.0,2.0202660553455996,
HD,343.3299865722656,341788950528,Consumer Cyclical,43.0,HOLD,3.0,7.253630552433501,-6.004575513114604,0.0,1.0,20.874964678521884,
FITB,44.29499816894531,39946072064,Financial Services,42.666666666666664,HOLD,7.0,0.6053098888530429,-2.481201339974933,0.0,2.0,28.68270088328395,BANKRUPTCY_RISK
TJX,156.08999633789062,173718601728,Consumer Cyclical,42.614808191278684,HOLD,3.0,9.028908861714214,-5.578324690320931,0.0,3.5,12.114808191278687,
TFC,44.65999984741211,55787859968,Financial Services,42.5,HOLD,6.0,0.27664259274983494,-2.40360368900239,0.0,2.5,25.391849958201473,BANKRUPTCY_RISK
C,107.36000061035156,187798159360,Financial Services,42.5,HOLD,3.0,0.3446337243734727,-2.119777551295607,0.0,5.0,25.279432968847825,BANKRUPTCY_RISK
MS,156.97999572753906,249262292992,Financial Services,42.5,HOLD,3.0,0.464327102226613,-2.0932192549923965,0.0,5.0,24.21964919558924,BANKRUPTCY_RISK
NTRS,137.75,25597779968,Financial Services,42.45614035087719,HOLD,4.0,0.47123638444615823,-3.516902929337639,0.0,5.0,15.789473684210526,BANKRUPTCY_RISK
BAX,17.264999389648438,8882670592,Healthcare,42.34130151774801,HOLD,6.0,4.1005371025518995,-2.7652632498185064,0.0,0.5,15.841301517748011,
CSGP,43.875,18595225600,Real Estate,42.33333333333333,HOLD,5.0,10.54592531502621,-2.0859800718389647,0.0,0.5,48.148148148148145,
CRWD,430.66009521484375,109221470208,Technology,42.32373349527738,HOLD,3.0,18.81600270831923,-2.9474920576497685,0.0,2.5,14.82373349527738,
CPT,101.31999969482422,10779974656,Real Estate,41.98071602130318,HOLD,7.0,2.210947995005498,-2.7661223125222394,3.396365211338227,0.5,12.021318931960062,
INTC,48.369300842285156,241613291520,Technology,41.70281135909935,HOLD,6.0,4.818009484169622,-2.5793163120902527,0.8514056795496778,5.0,-0.7635025436677555,
SNDK,715.655029296875,105619415040,Technology,41.5,HOLD,6.0,30.09217569610587,-3.499582615423293,0.0,5.5,-0.7901892763097073,
PLD,134.02999877929688,124588785664,Real Estate,41.44220947969178,HOLD,4.0,3.469667562772567,-2.185239351699673,2.7241321915495424,4.0,4.827278429926034,
MTB,199.1300048828125,30604445696,Financial Services,41.42019167443667,HOLD,7.0,0.4931684602295734,-3.3155025161532015,0.0,3.0,15.753525007770005,BANKRUPTCY_RISK
FE,51.724998474121094,29893576704,Utilities,41.118146325967906,HOLD,6.0,0.7922735161440277,-2.466133302553475,3.5765921929585898,5.5,2.4649619400507308,BANKRUPTCY_RISK
ZBH,94.41000366210938,18710321152,Healthcare,40.87636993235141,HOLD,5.0,4.578263702812975,-2.5892711454309034,3.561028880454967,1.5,5.920978838108149,
MGM,36.75,10051361792,Consumer Cyclical,40.848251864528706,HOLD,6.0,0.6867612273421421,-2.8498737184104916,1.3509966805636715,2.5,15.646258503401361,BANKRUPTCY_RISK
COF,181.97000122070312,113172889600,Financial Services,40.83333333333333,HOLD,5.0,0.5316321026935648,-2.27515974022236,0.0,2.5,53.87151625085761,BANKRUPTCY_RISK
AXP,300.739990234375,207165243392,Financial Services,40.666666666666664,HOLD,4.0,1.0928951961616973,-3.4319680423021484,0.0,3.0,24.69242939981215,BANKRUPTCY_RISK
APD,288.42498779296875,64219553792,Basic Materials,40.57337709538879,HOLD,3.0,4.4577823050389345,-2.8629221199935078,0.0,5.0,5.573377095388795,
TGT,116.9800033569336,52973248512,Consumer Defensive,40.189203065697335,HOLD,5.0,1.5942413700574138,-5.229686260218144,0.0,5.0,6.855869732364004,
MCD,327.7275085449219,233867804672,Consumer Cyclical,40.18323249347975,HOLD,4.0,8.199636989984091,-5.5317809200979955,0.0,3.5,8.01656582681308,
AFL,109.66000366210938,56625074176,Financial Services,39.90677814373732,HOLD,3.0,2.488349677227404,-2.3394303657258018,5.062637600883039,3.0,5.781502941971241,
WBD,27.40999984741211,68004605952,Communication Services,39.78731506910683,HOLD,8.0,1.0562112760140492,-2.562076863763118,3.0024374804258143,2.0,9.449106774921866,BANKRUPTCY_RISK
OXY,57.7400016784668,56947036160,Energy,39.703420677882384,HOLD,4.0,2.387121916961398,-3.004873453895093,4.01837700560786,5.0,-6.477314807321127,
RF,25.440000534057617,22307737600,Financial Services,39.68081512211541,HOLD,7.0,0.37713376085337524,-2.2918536829403187,0.0,1.5,18.514148455448748,BANKRUPTCY_RISK
IP,37.599998474121094,19908050944,Consumer Cyclical,39.5,HOLD,3.0,1.2056658585983842,-3.0172665324604027,0.0,1.5,26.32979236074376,
BAC,47.30500030517578,345444548608,Financial Services,39.33333333333333,HOLD,5.0,0.3667397860578046,-2.307654945374896,0.0,2.0,31.06436867143703,BANKRUPTCY_RISK
HPE,21.875,29192912896,Technology,39.25524947489414,HOLD,5.0,0.654396737674239,-2.0199134235457885,2.532386642208973,1.5,18.857142857142858,BANKRUPTCY_RISK
LOW,242.5500030517578,136058781696,Consumer Cyclical,39.22964186816226,HOLD,4.0,1.6161406890359193,-5.675783476634567,0.0,1.0,19.562975201495593,
DELL,156.5,104882978816,Technology,39.20926517571885,HOLD,3.0,0.46281922521545216,-4.934516250427066,0.0,7.5,6.7092651757188495,BANKRUPTCY_RISK
HPQ,18.69499969482422,17161719808,Technology,39.13929919755663,HOLD,5.0,-0.28055490245599757,-2.5019158899509106,10.0,0.5,4.305965864223301,BANKRUPTCY_RISK
WRB,69.2300033569336,26308868096,Financial Services,39.11220680264479,HOLD,5.0,2.158164265398521,-2.4602628828440687,5.88943673465573,3.0,-0.3322307464694904,
MAA,127.2300033569336,15270600704,Real Estate,38.86540769613741,HOLD,6.0,1.8374015715989716,-3.6224319980322432,3.0747512163953914,0.5,11.215905263346627,
AVB,170.5399932861328,24147601408,Real Estate,38.44958819307954,HOLD,4.0,2.5487814209838806,-3.534897732800552,3.5564931315425614,0.5,13.169935263327753,
DOC,17.304500579833984,12027388928,Real Estate,37.938174994246495,HOLD,5.0,1.0808352104183858,-2.753508525665964,2.153407962839106,3.5,9.798025735234955,BANKRUPTCY_RISK
CNC,34.689998626708984,17059535872,Healthcare,37.83333333333333,HOLD,5.0,0.4687119566285654,-3.075883564203194,0.0,1.5,21.072359938529377,BANKRUPTCY_RISK
BBY,62.77000045776367,13188056064,Consumer Cyclical,37.8171623169982,HOLD,5.0,1.7970261228679276,-5.346420594133331,0.0,0.0,19.483828983664868,
RJF,145.7100067138672,28773341184,Financial Services,37.666666666666664,HOLD,4.0,0.9016174098278531,-2.552771566354979,0.0,2.0,26.62136538247869,BANKRUPTCY_RISK
HBAN,15.404999732971191,31268952064,Financial Services,37.666666666666664,HOLD,4.0,0.2555430333303085,-3.303027515266519,0.0,2.0,36.31937918865313,BANKRUPTCY_RISK
BRK-B,493.2300109863281,1064062287872,Financial Services,37.65023627697782,HOLD,3.0,4.740498458145703,-2.5253654452436027,5.625101043002731,1.0,3.4000341909723586,
VTRS,13.550000190734863,15606481920,Healthcare,37.36777211946665,HOLD,4.0,0.5931416877441448,-3.2532329686179553,0.0,5.0,10.701105452799984,BANKRUPTCY_RISK
EVRG,83.37000274658203,19198576640,Utilities,37.095520944221214,HOLD,4.0,1.0711671049171025,-0.21188190934190002,3.437650659896933,6.0,5.553552957760682,"ACCOUNTING_RISK, BANKRUPTCY_RISK"
KR,74.9000015258789,45988601856,Consumer Defensive,36.666666666666664,HOLD,4.0,2.78569463562778,-5.173228544749184,0.0,5.0,-1.201604148923741,
MRNA,52.75,20833054720,Healthcare,36.666666666666664,HOLD,4.0,8.760557935225073,-3.5375422436687955,0.0,5.0,-27.014218009478675,OVERVALUED_ANALYST
TTWO,210.5,38979432448,Communication Services,36.166666666666664,HOLD,4.0,-0.4304495863315383,-5.009172853340269,0.0,1.5,33.0166270783848,BANKRUPTCY_RISK
WFC,75.73999786376953,237754253312,Financial Services,36.0,HOLD,3.0,0.4742623825593383,-2.363061633663821,0.0,2.0,32.03063483031245,BANKRUPTCY_RISK
MOH,150.24000549316406,7737360384,Healthcare,35.933512369791664,HOLD,4.0,3.936211944403016,-1.7524531232118818,7.3834228515625,1.5,-4.153358136989674,ACCOUNTING_RISK
PRU,93.6500015258789,32590200832,Financial Services,35.724148308258165,HOLD,5.0,0.19311169310722837,-2.3113101595809207,0.0,2.0,16.390814974924833,BANKRUPTCY_RISK
PSKY,9.689900398254395,10772660224,Communication Services,35.0,HOLD,6.0,-0.17298706524178536,-3.3975209447063164,0.0,0.0,23.84028221963729,BANKRUPTCY_RISK
LEN,94.7301025390625,23467061248,Consumer Cyclical,34.64008248339918,HOLD,3.0,8.019331147573794,-2.086942474578148,7.108046909013573,0.0,2.9239886653720415,
PNW,103.28500366210938,12487713792,Utilities,34.491851301101725,HOLD,3.0,0.9307954734390127,-2.6413143858602726,3.2459256505508627,6.0,-0.760036437310364,BANKRUPTCY_RISK
OMC,77.94999694824219,24523356160,Communication Services,33.83000285317298,HOLD,2.0,1.0855410952895703,-1.6117750945476295,1.4983347599198225,2.5,30.211679247909036,"ACCOUNTING_RISK, BANKRUPTCY_RISK"
PFG,87.20999908447266,19159498752,Financial Services,33.09912968387397,HOLD,4.0,0.2337232960263914,-2.0403394320699624,0.0,5.0,8.932463017207299,BANKRUPTCY_RISK
AES,14.194999694824219,10114772992,Utilities,31.886364444286592,HOLD,4.0,0.22951257566272731,-2.4327987398855835,2.7743422932399016,3.0,5.67101319114012,BANKRUPTCY_RISK
JPM,286.94500732421875,773900009472,Financial Services,31.833333333333332,HOLD,2.0,0.506549541103668,-2.163471550598951,0.0,2.0,20.232097159364407,BANKRUPTCY_RISK
F,11.734999656677246,46816493568,Consumer Cyclical,31.80123911025394,HOLD,3.0,0.3990031101652033,1.3472790001261585,0.0,2.5,19.30123911025394,"ACCOUNTING_RISK, BANKRUPTCY_RISK"
DOW,36.349998474121094,26158163968,Basic Materials,31.666666666666664,HOLD,4.0,2.4102418023242485,-2.3219468779407295,0.0,5.0,-3.71388866792445,
CCI,87.7249984741211,38254276608,Real Estate,30.14415536169529,HOLD,6.0,-1.1286622613322932,-2.743277961189462,3.4255962602608796,0.0,8.292962841173528,BANKRUPTCY_RISK
LYB,71.58999633789062,23064147968,Basic Materials,30.0,SELL,3.0,2.5400079563986377,-2.4141085510936304,0.0,5.0,-21.776780465679764,OVERVALUED_ANALYST
ERIE,250.1300048828125,13079265280,Financial Services,23.166666666666664,SELL,4.0,16.173856513514682,-3.1786074634959656,0.0,0.5,0.0,
TAP,42.810001373291016,8451888128,Consumer Defensive,23.12076265428427,SELL,5.0,0.19211305430367187,-3.3711214289306737,0.0,0.0,9.787429320950938,BANKRUPTCY_RISK
KHC,22.719999313354492,26894680064,Consumer Defensive,18.967139342707384,SELL,5.0,0.2601470762252548,-3.0816134021360257,0.0,0.0,5.633806009374048,BANKRUPTCY_RISK
